Drug_UMLS_CUI,Phenotype_UMLS_CUI,GROUNDTRUTH
C0040815,C0007682,0
C0040815,C1835884,0
C0040815,C0151747,0
C0040815,C0152439,0
C0040815,C0238621,0
C0040815,C0022679,0
C0040815,C0549651,0
C0040815,C0021655,0
C0040815,C0206132,0
C0040815,C1848453,0
C0040815,C0271386,0
C0040815,C0031039,0
C0040815,C0266463,0
C0040815,C0347959,0
C0040815,C1858120,0
C0040815,C0240671,0
C0040815,C0431718,0
C0040815,C1850776,0
C0040815,C0037317,0
C0040815,C0010417,0
C0040815,C0221356,0
C0040815,C4721453,0
C0040815,C1846151,0
C0040815,C1385263,0
C0040815,C1853383,0
C0040815,C0015523,0
C0040815,C0349588,0
C0040815,C0023787,0
C0040815,C1854494,0
C0040815,C0020255,0
C0040815,C0018808,0
C0040815,C0751837,0
C0040815,C0878544,0
C0040815,C1861869,0
C0040815,C1855020,0
C0040815,C3714581,0
C0040815,C0009451,0
C0040815,C1969144,0
C0040815,C0018524,0
C0040815,C0456132,0
C0040815,C0008521,0
C0040815,C1837385,0
C0040815,C0027339,0
C0040815,C0449259,0
C0040815,C0024236,0
C0040815,C0026827,0
C0040815,C0157733,0
C0040815,C0444868,0
C0040815,C0042782,0
C0040815,C0040961,0
C0040815,C0016506,0
C0040815,C1865017,0
C0040815,C0240083,0
C0040815,C1856432,0
C0040815,C0239946,0
C0040815,C0010691,0
C0040815,C0266292,0
C0040815,C1864580,0
C0040815,C0220981,0
C0040815,C0020459,0
C0040815,C0748318,0
C0040815,C0683322,0
C0040815,C0546967,0
C0040815,C0018784,0
C0040815,C0270971,0
C0040815,C1854838,0
C0040815,C0269269,0
C0040815,C1837098,0
C0040815,C0036857,0
C0040815,C0836924,0
C0040815,C0009421,0
C0040815,C1864897,0
C0040815,C0023015,0
C0040815,C0018834,0
C0040815,C0024421,0
C0040815,C0019209,0
C0040815,C0018817,0
C0040815,C0424323,0
C0040815,C1857287,0
C0040815,C0266617,0
C0040815,C0268000,0
C0040815,C0554970,0
C0040815,C0151718,0
C0040815,C0742028,0
C0040815,C0001122,0
C0040815,C1854919,0
C0040815,C0010520,0
C0040815,C0003467,0
C0040815,C1857704,0
C0040815,C1708511,0
C0040815,C0020635,0
C0040815,C0036439,0
C0040815,C1849993,0
C0040815,C1865877,0
C0040815,C0031117,0
C0040815,C0021843,0
C0040815,C0231712,0
C0040815,C0235986,0
C0040815,C1848924,0
C0040815,C0151699,0
C0040815,C0410528,0
C0040815,C0339652,0
C0040815,C0035309,0
C0040815,C0917808,0
C0040815,C2711227,0
C0040815,C5779613,0
C0040815,C0037036,0
C0040815,C0494475,0
C0040815,C0235430,0
C0040815,C0021296,0
C0040815,C0023012,0
C0040815,C0158646,0
C0040815,C0438237,0
C0040815,C1836923,0
C0040815,C1853743,0
C0040815,C0029453,0
C0040815,C1843369,0
C0040815,C0015967,0
C0040815,C0004368,0
C0040815,C0014130,0
C0040815,C1855019,0
C0040815,C0011991,0
C0040815,C0265783,0
C0040815,C0006114,0
C0040815,C0235996,0
C0040815,C1865916,0
C0040815,C0917816,0
C0040815,C0154671,0
C0040815,C1258215,0
C0040815,C0036572,0
C0040815,C0271215,0
C0040815,C0241210,0
C0040815,C0004941,0
C0040815,C0151686,0
C0040815,C1854301,0
C0040815,C0241657,0
C0040815,C1833431,0
C0040815,C1836038,0
C0040815,C1859236,0
C0040815,C0005424,0
C0040815,C3714745,0
C0040815,C0751093,0
C0040815,C0085584,0
C0040815,C0013384,0
C0040815,C0025362,0
C0040815,C0678230,0
C0040815,C0554101,0
C0040815,C0521532,0
C0040815,C0012691,0
C0040815,C0085271,0
C0040815,C1969879,0
C0040815,C0017168,0
C0040815,C0013132,0
C0040815,C0039273,0
C0040815,C1833999,0
C0040815,C0234967,0
C0040815,C4551734,0
C0040815,C3714756,0
C0040815,C1145670,0
C0040815,C0034933,0
C0040815,C0009918,0
C0040815,C1837263,0
C0040815,C1848954,0
C0040815,C0423903,0
C0040815,C0427086,0
C0040815,C0085583,0
C0040815,C4551714,0
C0040815,C0004158,0
C0040815,C0270612,0
C0040815,C0278026,0
C0040815,C0014877,0
C0040815,C1504405,0
C0040815,C0037769,0
C0040815,C0015934,0
C0040815,C0476273,0
C0040815,C0441748,0
C0040815,C0085605,0
C0040815,C2267233,0
C0040815,C0023308,0
C0040815,C0239676,0
C0040815,C0001621,0
C0040815,C1859341,0
C0040815,C0015672,0
C0040815,C0025322,0
C0040815,C3665347,0
C0040815,C0424551,0
C0040815,C0001125,0
C0040815,C0424688,0
C0040815,C0265534,0
C0040815,C0231246,0
C0040815,C0038220,0
C0040815,C1837352,0
C0040815,C1836440,0
C0040815,C1860245,0
C0040815,C0270948,0
C0040815,C0017601,0
C0040815,C0032290,0
C0040815,C0086543,0
C0040815,C0020615,0
C0040815,C0037315,0
C0040815,C0520966,0
C0040815,C0162538,0
C0040815,C0541764,0
C0040815,C0005779,0
C0040815,C0006157,0
C0040815,C0575081,0
C0040815,C0008370,0
C0040815,C0581342,0
C0040815,C0947912,0
C0040815,C0431384,0
C0040815,C0600104,0
C0040815,C1260922,0
C0040815,C0022346,0
C0040815,C1969363,0
C0040815,C0266491,0
C0040815,C0234533,0
C0040815,C0271388,0
C0040815,C0427065,0
C0040815,C1384666,0
C0040815,C0240635,0
C0040815,C0151583,0
C0040815,C0333751,0
C0040815,C0010495,0
C0040815,C0013404,0
C0040815,C0234853,0
C0040815,C0271623,0
C0040815,C0231686,0
C0040815,C3687424,0
C0040815,C0149871,0
C0040815,C0586392,0
C0040815,C0016202,0
C0040815,C0026266,0
C0040815,C4082299,0
C0040815,C0948896,0
C0040815,C0007222,0
C0040815,C0042571,0
C0040815,C1301959,0
C0040815,C0019214,0
C0040815,C0018772,0
C0040815,C1561643,0
C0040815,C0427063,0
C0040815,C0438717,0
C0040815,C0751435,0
C0040815,C0035300,0
C0040815,C0338656,0
C0040815,C0008350,0
C0040815,C0268464,0
C0040815,C0040485,0
C0040815,C0033687,0
C0040815,C1853394,0
C0040815,C0003811,0
C0040815,C0001623,0
C0040815,C0024115,0
C0040815,C1527311,0
C0040815,C0241775,0
C0040815,C0311394,0
C0040815,C0031046,0
C0040815,C0038379,0
C0040815,C0080276,0
C0040815,C0162670,0
C0040815,C0151603,0
C0040815,C0010038,0
C0040815,C1859235,0
C0040815,C0427055,0
C0040815,C0853087,0
C0040815,C0086565,0
C0040815,C1167918,0
C0040815,C0151818,0
C0040815,C0042063,0
C0040815,C0264133,0
C0040815,C0023520,0
C0040815,C0001925,0
C0040815,C0243050,0
C0040815,C0234378,0
C0040815,C0038238,0
C0040815,C0746674,0
C0040815,C0424503,0
C0040815,C1445953,0
C0040815,C0585953,0
C0040815,C0014544,0
C0040815,C1842581,0
C0040815,C3164501,0
C0040815,C0022408,0
C0040815,C0239234,0
C0040815,C0410935,0
C0001927,C0001403,0
C0001927,C0234428,0
C0001927,C1837404,0
C0001927,C0152116,0
C0001927,C1303007,0
C0001927,C0001807,0
C0001927,C0041657,0
C0001927,C0239548,0
C0001927,C1866129,0
C0001927,C0455988,0
C0001927,C0233715,0
C0001927,C0239981,0
C0001927,C0007194,0
C0001927,C0008519,0
C0001927,C0012569,0
C0001927,C0038002,0
C0001927,C0262650,0
C0001927,C0442874,0
C0001927,C0162275,0
C0001927,C0744356,0
C0001927,C0242339,0
C0001927,C0268594,0
C0001927,C0011581,0
C0001927,C0549400,0
C0001927,C0586553,0
C0001927,C0015371,0
C0001927,C0393593,0
C0001927,C0558845,0
C0001927,C0013274,0
C0001927,C1853241,0
C0001927,C0012833,0
C0001927,C1510497,0
C0001927,C0234379,0
C0001927,C0008489,0
C0001927,C0270846,0
C0001927,C0020538,0
C0001927,C0751778,0
C0001927,C1850493,0
C0001927,C1306587,0
C0001927,C0018939,0
C0001927,C0002940,0
C0001927,C0338474,0
C0001927,C1839630,0
C0001927,C0233565,0
C0001927,C0151564,0
C0001927,C0033975,0
C0001927,C0042798,0
C0001927,C3489396,0
C0001927,C0393525,0
C0001927,C0151889,0
C0001927,C0003873,0
C0001927,C1527366,0
C0001927,C0004045,0
C0001927,C2930812,0
C0001927,C0018946,0
C0001927,C0018818,0
C0001927,C0024032,0
C0001927,C1839436,0
C0001927,C1277241,0
C0001927,C0022680,0
C0001927,C0027726,0
C0001927,C0023380,0
C0001927,C0235946,0
C0001927,C0020295,0
C0001927,C0234535,0
C0001927,C0041667,0
C0001927,C2675973,0
C0001927,C0410916,0
C0001927,C0030193,0
C0001927,C0151905,0
C0001927,C0020534,0
C0001927,C0015300,0
C0001927,C1837458,0
C0001927,C0557874,0
C0001927,C0004930,0
C0001927,C1865014,0
C0001927,C0271708,0
C0001927,C0022821,0
C0001927,C0743332,0
C0001927,C0020676,0
C0001927,C0848558,0
C0001927,C4021734,0
C0001927,C4316903,0
C0001927,C0424295,0
C0001927,C1838391,0
C0001927,C0424366,0
C0001927,C0272375,0
C0001927,C0233514,0
C0001927,C0018681,0
C0001927,C0456070,0
C0001927,C0029124,0
C0001927,C3806226,0
C0001927,C0022353,0
C0001927,C0542299,0
C0001927,C4551520,0
C0001927,C0023895,0
C0001927,C0266483,0
C0001927,C0034935,0
C0001927,C1846821,0
C0001927,C2364164,0
C0001927,C3887506,0
C0001927,C0152025,0
C0001927,C0008372,0
C0001927,C0013363,0
C0001927,C1858091,0
C0001927,C1837397,0
C0001927,C0427190,0
C0001927,C0234979,0
C0001927,C0234162,0
C0001927,C1838681,0
C0001927,C0023882,0
C0001927,C0476397,0
C0001927,C1857121,0
C0001927,C1397014,0
C0001927,C0151904,0
C0001927,C1836830,0
C0001927,C0037928,0
C0001927,C1968958,0
C0001927,C0156394,0
C0001927,C1848701,0
C0001927,C1859896,0
C0001927,C0019087,0
C0001927,C0235153,0
C0001927,C0497327,0
C0001927,C0151766,0
C0001927,C3279149,0
C0001927,C2700617,0
C0001927,C0013604,0
C0001927,C0221358,0
C0001927,C0349606,0
C0001927,C0151611,0
C0001927,C0026826,0
C0001927,C0036690,0
C0001927,C0035317,0
C0001927,C2677650,0
C0001927,C0241355,0
C0001927,C0026838,0
C0001927,C0887941,0
C0001927,C0239337,0
C0001927,C0399526,0
C0001927,C0003504,0
C0001927,C0266470,0
C0001927,C0175754,0
C0001927,C1806780,0
C0001927,C0027092,0
C0001927,C3714772,0
C0001927,C1843367,0
C0001927,C0018798,0
C0001927,C1850601,0
C0001927,C1846149,0
C0001927,C0029456,0
C0001927,C0009081,0
C0001927,C2673700,0
C0001927,C1837760,0
C0001927,C0266464,0
C0001927,C0405580,0
C0001927,C0456909,0
C0001927,C0151746,0
C0001927,C1856408,0
C0001927,C0684276,0
C0001927,C0002962,0
C0001927,C0151526,0
C0001927,C0035334,0
C0001927,C1837260,0
C0001927,C0554972,0
C0001927,C0040822,0
C0001927,C0311468,0
C0001927,C0751495,0
C0001927,C1836392,0
C0001927,C0015930,0
C0001927,C0432333,0
C0001927,C1849089,0
C0001927,C0004352,0
C0001927,C0042963,0
C0001927,C0011849,0
C0001927,C1567435,0
C0001927,C0428977,0
C0001927,C1855773,0
C0001927,C0022638,0
C0001927,C0746940,0
C0001927,C1859241,0
C0001927,C0013069,0
C0001927,C1835884,0
C0001927,C0151747,0
C0001927,C0022679,0
C0001927,C0549651,0
C0001927,C0021655,0
C0001927,C1848453,0
C0001927,C0271386,0
C0001927,C0031039,0
C0001927,C0266463,0
C0001927,C0347959,0
C0001927,C0240671,0
C0001927,C0431718,0
C0001927,C1850776,0
C0001927,C0037317,0
C0001927,C0010417,0
C0001927,C0221356,0
C0001927,C1846151,0
C0001927,C1385263,0
C0001927,C0015523,0
C0001927,C0023787,0
C0001927,C0020255,0
C0001927,C0018808,0
C0001927,C0751837,0
C0001927,C0878544,0
C0001927,C1861869,0
C0001927,C1855020,0
C0001927,C3714581,0
C0001927,C0009451,0
C0001927,C1969144,0
C0001927,C0018524,0
C0001927,C0456132,0
C0001927,C1837385,0
C0001927,C0024236,0
C0001927,C0157733,0
C0001927,C0042782,0
C0001927,C0040961,0
C0001927,C1865017,0
C0001927,C0240083,0
C0001927,C1856432,0
C0001927,C0239946,0
C0001927,C0013421,0
C0001927,C0266292,0
C0001927,C0750937,0
C0001927,C0220981,0
C0001927,C0020459,0
C0001927,C0683322,0
C0001927,C0546967,0
C0001927,C0234985,0
C0001927,C0018784,0
C0001927,C1854838,0
C0001927,C0269269,0
C0001927,C0036857,0
C0001927,C0836924,0
C0001927,C0009421,0
C0001927,C1864897,0
C0001927,C1408507,0
C0001927,C0023015,0
C0001927,C3278923,0
C0001927,C1295585,0
C0001927,C0024421,0
C0001927,C0019209,0
C0001927,C0018817,0
C0001927,C0424323,0
C0001927,C1857287,0
C0001927,C0268000,0
C0001927,C0554970,0
C0001927,C0151718,0
C0001927,C0742028,0
C0001927,C0001122,0
C0001927,C1854919,0
C0001927,C0003467,0
C0001927,C1857704,0
C0001927,C1849993,0
C0001927,C0007758,0
C0001927,C1865877,0
C0001927,C0031117,0
C0001927,C0235986,0
C0001927,C0151699,0
C0001927,C0410528,0
C0001927,C0917808,0
C0001927,C0234649,0
C0001927,C2711227,0
C0001927,C0037036,0
C0001927,C0494475,0
C0001927,C0235430,0
C0001927,C0021296,0
C0001927,C0023012,0
C0001927,C0158646,0
C0001927,C0438237,0
C0001927,C1853743,0
C0001927,C0029453,0
C0001927,C0015967,0
C0001927,C0026837,0
C0001927,C0014130,0
C0001927,C1855019,0
C0001927,C0011991,0
C0001927,C0265783,0
C0001927,C0262404,0
C0001927,C0240912,0
C0001927,C0006114,0
C0001927,C0235996,0
C0001927,C0917816,0
C0001927,C0154671,0
C0001927,C0036572,0
C0001927,C0271215,0
C0001927,C0017639,0
C0001927,C0241210,0
C0001927,C0004941,0
C0001927,C0151686,0
C0001927,C0241657,0
C0001927,C1833431,0
C0001927,C1859236,0
C0001927,C3714745,0
C0001927,C0751093,0
C0001927,C0085584,0
C0001927,C0013384,0
C0001927,C0025362,0
C0001927,C0678230,0
C0001927,C0554101,0
C0001927,C0742038,0
C0001927,C0012691,0
C0001927,C0085271,0
C0001927,C0013132,0
C0001927,C0028738,0
C0001927,C1833999,0
C0001927,C0234967,0
C0001927,C4551734,0
C0001927,C3714756,0
C0001927,C1145670,0
C0001927,C0242422,0
C0001927,C1848954,0
C0001927,C0423903,0
C0001927,C0085583,0
C0001927,C0004158,0
C0001927,C0270612,0
C0001927,C0278026,0
C0001927,C0014877,0
C0001927,C1504405,0
C0001927,C0037769,0
C0001927,C0015934,0
C0001927,C0085605,0
C0001927,C0023308,0
C0001927,C0239676,0
C0001927,C0001621,0
C0001927,C1859341,0
C0001927,C0025322,0
C0001927,C3665347,0
C0001927,C0001125,0
C0001927,C0424688,0
C0001927,C0265534,0
C0001927,C0231246,0
C0001927,C0038220,0
C0001927,C0150055,0
C0001927,C1860245,0
C0001927,C0017601,0
C0001927,C0032290,0
C0001927,C0086543,0
C0001927,C0020615,0
C0001927,C0541764,0
C0001927,C0005779,0
C0001927,C0006157,0
C0001927,C0008370,0
C0001927,C0581342,0
C0001927,C0431384,0
C0001927,C0600104,0
C0001927,C0022346,0
C0001927,C0266491,0
C0001927,C0234533,0
C0001927,C0271388,0
C0001927,C0151583,0
C0001927,C0010495,0
C0001927,C0234853,0
C0001927,C0271623,0
C0001927,C0231686,0
C0001927,C0149871,0
C0001927,C0586392,0
C0001927,C0026266,0
C0001927,C0948896,0
C0001927,C0007222,0
C0001927,C0042571,0
C0001927,C0740279,0
C0001927,C0019214,0
C0001927,C1561643,0
C0001927,C0438717,0
C0001927,C0751435,0
C0001927,C0338656,0
C0001927,C0008350,0
C0001927,C0268464,0
C0001927,C0040485,0
C0001927,C0033687,0
C0001927,C0003811,0
C0001927,C0001623,0
C0001927,C0024115,0
C0001927,C0600498,0
C0001927,C2265792,0
C0001927,C1527311,0
C0001927,C0241775,0
C0001927,C0031046,0
C0001927,C0080276,0
C0001927,C0162670,0
C0001927,C0151603,0
C0001927,C0010038,0
C0001927,C1859235,0
C0001927,C1843921,0
C0001927,C0234133,0
C0001927,C0853087,0
C0001927,C0086565,0
C0001927,C1167918,0
C0001927,C0151818,0
C0001927,C0042063,0
C0001927,C0023520,0
C0001927,C0001925,0
C0001927,C0243050,0
C0001927,C0234378,0
C0001927,C0038238,0
C0001927,C0424503,0
C0001927,C1445953,0
C0001927,C0231530,0
C0001927,C0014544,0
C0001927,C1842581,0
C0001927,C3164501,0
C0001927,C0022408,0
C0001927,C0410935,0
