Drug_UMLS_CUI,Gene_UMLS_CUI,GROUNDTRUTH
C4310578,C1414085,0
C4310578,C3469975,0
C4310578,C1420150,0
C4287804,C1538301,0
C4287804,C1415012,0
C4287804,C1415009,0
C4287804,C1417647,0
C4287804,C1420527,0
C4287804,C1412691,0
C4287804,C1418674,0
C4287804,C1418469,0
C4287804,C1418470,0
C4287804,C1414085,0
C4287804,C3469975,0
C4287804,C1420150,0
C0051556,C1538301,0
C0051556,C1415012,0
C0051556,C1415009,0
C0051556,C1417647,0
C0051556,C1420527,0
C0051556,C1412691,0
C0051556,C1418674,0
C0051556,C1418469,0
C0051556,C1418470,0
C0051556,C1414085,0
C0051556,C3469975,0
C0051556,C1420150,0
C0015043,C1538301,0
C0015043,C1415012,0
C0015043,C1415009,0
C0015043,C1417647,0
C0015043,C1420527,0
C0015043,C1412691,0
C0015043,C1418674,0
C0015043,C1418469,0
C0015043,C1418470,0
C0015043,C1414085,0
C0015043,C3469975,0
C0015043,C1420150,0
C0005632,C1538301,0
C0005632,C1415012,0
C0005632,C1415009,0
C0005632,C1417647,0
C0005632,C1420527,0
C0005632,C1412691,0
C0005632,C1418674,0
C0005632,C1418469,0
C0005632,C1418470,0
C0005632,C1414085,0
C0005632,C3469975,0
C0005632,C1420150,0
C4255899,C1538301,0
C4255899,C1415012,0
C4255899,C1415009,0
C4255899,C1417647,0
C4255899,C1420527,0
C4255899,C1412691,0
C4255899,C1418674,0
C4255899,C1418469,0
C4255899,C1418470,0
C4255899,C1414085,0
C4255899,C3469975,0
C4255899,C1420150,0
C0019453,C1538301,0
C0019453,C1415012,0
C0019453,C1415009,0
C0019453,C1417647,0
C0019453,C1420527,0
C0019453,C1412691,0
C0019453,C1418674,0
C0019453,C1418469,0
C0019453,C1418470,0
C0019453,C1414085,0
C0019453,C3469975,0
C0019453,C1420150,0
C0060276,C1538301,0
C0060276,C1415012,0
C0060276,C1415009,0
C0060276,C1417647,0
C0060276,C1420527,0
C0060276,C1412691,0
C0060276,C1418674,0
C0060276,C1418469,0
C0060276,C1418470,0
C0060276,C1414085,0
C0060276,C3469975,0
C0060276,C1420150,0
C0936139,C1538301,0
C0936139,C1415012,0
C0936139,C1415009,0
C0936139,C1417647,0
C0936139,C1420527,0
C0936139,C1412691,0
C0936139,C1418674,0
C0936139,C1418469,0
C0936139,C1418470,0
C0936139,C1414085,0
C0936139,C3469975,0
C0936139,C1420150,0
C3661490,C1538301,0
C3661490,C1415012,0
C3661490,C1415009,0
C3661490,C1417647,0
C3661490,C1420527,0
C3661490,C1412691,0
C3661490,C1418674,0
C3661490,C1418469,0
C3661490,C1418470,0
C3661490,C1414085,0
C3661490,C3469975,0
C3661490,C1420150,0
C4519109,C1538301,0
C4519109,C1415012,0
C4519109,C1415009,0
C4519109,C1417647,0
C4519109,C1420527,0
C4519109,C1412691,0
C4519109,C1418674,0
C4519109,C1418469,0
C4519109,C1418470,0
C4519109,C1414085,0
C4519109,C3469975,0
C4519109,C1420150,0
C3178487,C1538301,0
C3178487,C1415012,0
C3178487,C1415009,0
C3178487,C1417647,0
C3178487,C1420527,0
C3178487,C1412691,0
C3178487,C1418674,0
C3178487,C1418469,0
C3178487,C1414085,0
C4053856,C1538301,0
C4053856,C1415009,0
C4053856,C1417647,0
C4053856,C1420527,0
C4053856,C1412691,0
C4053856,C1418674,0
C4053856,C1414085,0
C0702232,C1538301,0
C0702232,C1415012,0
C0702232,C1415009,0
C0702232,C1417647,0
C0702232,C1420527,0
C0702232,C1412691,0
C0702232,C1418674,0
C0702232,C1418469,0
C0702232,C1418470,0
C0702232,C1414085,0
C0702232,C3469975,0
C0702232,C1420150,0
C0388753,C1538301,0
C0388753,C1415012,0
C0388753,C1412339,0
C0388753,C1415009,0
C0388753,C1417647,0
C0388753,C1420527,0
C0388753,C1412691,0
C0388753,C1418674,0
C0388753,C1418469,0
C0388753,C1418470,0
C0388753,C1414085,0
C0388753,C3469975,0
C0388753,C1420150,0
C0034272,C1538301,0
C0034272,C1415012,0
C0034272,C1412339,0
C0034272,C1415009,0
C0034272,C1417647,0
C0034272,C1420527,0
C0034272,C1412691,0
C0034272,C1418674,0
C0034272,C1418469,0
C0034272,C1418470,0
C0034272,C1414085,0
C0034272,C3469975,0
C0034272,C1420150,0
C4053633,C1538301,0
C4053633,C1415012,0
C4053633,C1415009,0
C4053633,C1417647,0
C4053633,C1420527,0
C4053633,C1412691,0
C4053633,C1418674,0
C4053633,C1418469,0
C4053633,C1418470,0
C4053633,C1414085,0
C4053633,C3469975,0
C4053633,C1420150,0
C0915525,C1538301,0
C0915525,C1415012,0
C0915525,C1415009,0
C0915525,C1417647,0
C0915525,C1420527,0
C0915525,C1412691,0
C0915525,C1418674,0
C0915525,C1418469,0
C0915525,C1418470,0
C0915525,C1414085,0
C0915525,C3469975,0
C0915525,C1420150,0
C4053731,C1538301,0
C4053731,C1415012,0
C4053731,C1415009,0
C4053731,C1417647,0
C4053731,C1420527,0
C4053731,C1412691,0
C4053731,C1418674,0
C4053731,C1418469,0
C4053731,C1418470,0
C4053731,C1414085,0
C4053731,C3469975,0
C4053731,C1420150,0
C0034414,C1538301,0
C0034414,C1415012,0
C0034414,C1415009,0
C0034414,C1417647,0
C0034414,C1420527,0
C0034414,C1412691,0
C0034414,C1418674,0
C0034414,C1418469,0
C0034414,C1418470,0
C0034414,C1414085,0
C0034414,C3469975,0
C0034414,C1420150,0
C0038679,C1538301,0
C0038679,C1415012,0
C0038679,C1415009,0
C0038679,C1417647,0
C0038679,C1420527,0
C0038679,C1412691,0
C0038679,C1418674,0
C0038679,C1418469,0
C0038679,C1418470,0
C0038679,C1414085,0
C0038679,C3469975,0
C0038679,C1420150,0
C0025631,C1538301,0
C0025631,C1415012,0
C0025631,C1415009,0
C0025631,C1417647,0
C0025631,C1420527,0
C0025631,C1412691,0
C0025631,C1418674,0
C0025631,C1418469,0
C0025631,C1418470,0
C0025631,C1414085,0
C0025631,C3469975,0
C0025631,C1420150,0
C4519235,C1538301,0
C4519235,C1417647,0
C4519235,C1420527,0
C4519235,C1412691,0
C4519235,C1418674,0
C4519235,C1418469,0
C4519235,C1414085,0
C0039644,C1538301,0
C0039644,C1415012,0
C0039644,C1415009,0
C0039644,C1417647,0
C0039644,C1420527,0
C0039644,C1412691,0
C0039644,C1418674,0
C0039644,C1418469,0
C0039644,C1418470,0
C0039644,C1414085,0
C0039644,C3469975,0
C0039644,C1420150,0
C0008838,C1538301,0
C0008838,C1415012,0
C0008838,C1412339,0
C0008838,C1415009,0
C0008838,C1417647,0
C0008838,C1420527,0
C0008838,C1412691,0
C0008838,C1418674,0
C0008838,C1418469,0
C0008838,C1418470,0
C0008838,C1414085,0
C0008838,C3469975,0
C0008838,C1420150,0
C0014806,C1538301,0
C0014806,C1415012,0
C0014806,C1412339,0
C0014806,C1415009,0
C0014806,C1417647,0
C0014806,C1420527,0
C0014806,C1412691,0
C0014806,C1418674,0
C0014806,C1418469,0
C0014806,C1418470,0
C0014806,C1414085,0
C0014806,C3469975,0
C0014806,C1420150,0
C0253563,C1538301,0
C0253563,C1415012,0
C0253563,C1415009,0
C0253563,C1417647,0
C0253563,C1420527,0
C0253563,C1412691,0
C0253563,C1418674,0
C0253563,C1418469,0
C0253563,C1418470,0
C0253563,C1414085,0
C0253563,C3469975,0
C0253563,C1420150,0
C0764105,C1538301,0
C0764105,C1415012,0
C0764105,C1415009,0
C0764105,C1417647,0
C0764105,C1420527,0
C0764105,C1412691,0
C0764105,C1418674,0
C0764105,C1418469,0
C0764105,C1418470,0
C0764105,C1414085,0
C0093999,C1538301,0
C0093999,C1415012,0
C0093999,C1415009,0
C0093999,C1417647,0
C0093999,C1420527,0
C0093999,C1412691,0
C0093999,C1418674,0
C0093999,C1418469,0
C0093999,C1418470,0
C0093999,C1414085,0
C0093999,C3469975,0
C0093999,C1420150,0
C0016343,C1538301,0
C0016343,C1415012,0
C0016343,C1415009,0
C0016343,C1417647,0
C0016343,C1420527,0
C0016343,C1412691,0
C0016343,C1418674,0
C0016343,C1418469,0
C0016343,C1418470,0
C0016343,C1414085,0
C0016343,C3469975,0
C0016343,C1420150,0
C2974521,C1538301,0
C2974521,C1415012,0
C2974521,C1415009,0
C2974521,C1417647,0
C2974521,C1420527,0
C2974521,C1412691,0
C2974521,C1418674,0
C2974521,C1418469,0
C2974521,C1418470,0
C2974521,C1414085,0
C2974521,C3469975,0
C2974521,C1420150,0
C4056441,C1538301,0
C4056441,C1415012,0
C4056441,C1415009,0
C4056441,C1417647,0
C4056441,C1420527,0
C4056441,C1412691,0
C4056441,C1418674,0
C4056441,C1418469,0
C4056441,C1418470,0
C4056441,C1414085,0
C4056441,C3469975,0
C4056441,C1420150,0
C1565750,C1538301,0
C1565750,C1415012,0
C1565750,C1415009,0
C1565750,C1417647,0
C1565750,C1420527,0
C1565750,C1412691,0
C1565750,C1418674,0
C1565750,C1418469,0
C1565750,C1418470,0
C1565750,C1414085,0
C1565750,C3469975,0
C1565750,C1420150,0
C3467876,C1538301,0
C3467876,C1415012,0
C3467876,C1415009,0
C3467876,C1417647,0
C3467876,C1420527,0
C3467876,C1412691,0
C3467876,C1418674,0
C3467876,C1418469,0
C3467876,C1418470,0
C3467876,C1414085,0
C3467876,C3469975,0
C3467876,C1420150,0
C0064079,C1538301,0
C0064079,C1415012,0
C0064079,C1415009,0
C0064079,C1417647,0
C0064079,C1420527,0
C0064079,C1412691,0
C0064079,C1418674,0
C0064079,C1418469,0
C0064079,C1418470,0
C0064079,C1414085,0
C0064079,C3469975,0
C0064079,C1420150,0
C0039865,C1538301,0
C0039865,C1415012,0
C0039865,C1415009,0
C0039865,C1417647,0
C0039865,C1420527,0
C0039865,C1412691,0
C0039865,C1418674,0
C0039865,C1418469,0
C0039865,C1418470,0
C0039865,C1414085,0
C0039865,C3469975,0
C0039865,C1420150,0
C0000378,C1538301,0
C0000378,C1415012,0
C0000378,C1415009,0
C0000378,C1417647,0
C0000378,C1420527,0
C0000378,C1412691,0
C0000378,C1418674,0
C0000378,C1418469,0
C0000378,C1418470,0
C0000378,C1414085,0
C0000378,C3469975,0
C0000378,C1420150,0
C0069739,C1538301,0
C0069739,C1415012,0
C0069739,C1415009,0
C0069739,C1417647,0
C0069739,C1420527,0
C0069739,C1412691,0
C0069739,C1418674,0
C0069739,C1418469,0
C0069739,C1418470,0
C0069739,C1414085,0
C0069739,C3469975,0
C0069739,C1420150,0
C1435444,C1538301,0
C1435444,C1415012,0
C1435444,C1415009,0
C1435444,C1417647,0
C1435444,C1420527,0
C1435444,C1412691,0
C1435444,C1418674,0
C1435444,C1418469,0
C1435444,C1418470,0
C1435444,C1414085,0
C1435444,C3469975,0
C1435444,C1420150,0
C3886623,C1538301,0
C3886623,C1415012,0
C3886623,C1415009,0
C3886623,C1417647,0
C3886623,C1420527,0
C3886623,C1412691,0
C3886623,C1418674,0
C3886623,C1418469,0
C3886623,C1418470,0
C3886623,C1414085,0
C3886623,C3469975,0
C3886623,C1420150,0
C3642466,C1538301,0
C3642466,C1415012,0
C3642466,C1415009,0
C3642466,C1417647,0
C3642466,C1420527,0
C3642466,C1412691,0
C3642466,C1418674,0
C3642466,C1418469,0
C3642466,C1418470,0
C3642466,C1414085,0
C3642466,C3469975,0
C3642466,C1420150,0
C0287983,C1538301,0
C0287983,C1415012,0
C0287983,C1415009,0
C0287983,C1417647,0
C0287983,C1420527,0
C0287983,C1412691,0
C0287983,C1418674,0
C0287983,C1418469,0
C0287983,C1418470,0
C0287983,C1414085,0
C0287983,C3469975,0
C0287983,C1420150,0
C0955293,C1538301,0
C0955293,C1415012,0
C0955293,C1415009,0
C0955293,C1417647,0
C0955293,C1420527,0
C0955293,C1412691,0
C0955293,C1418674,0
C0955293,C1418469,0
C0955293,C1418470,0
C0955293,C1414085,0
C0955293,C3469975,0
C0955293,C1420150,0
C0010286,C1538301,0
C0010286,C1415012,0
C0010286,C1412339,0
C0010286,C1415009,0
C0010286,C1417647,0
C0010286,C1420527,0
C0010286,C1412691,0
C0010286,C1418674,0
C0010286,C1418469,0
C0010286,C1418470,0
C0010286,C1414085,0
C0010286,C3469975,0
C0010286,C1420150,0
C1881339,C1538301,0
C1881339,C1415012,0
C1881339,C1415009,0
C1881339,C1417647,0
C1881339,C1420527,0
C1881339,C1412691,0
C1881339,C1418674,0
C1881339,C1418469,0
C1881339,C1418470,0
C1881339,C1414085,0
C1881339,C3469975,0
C1881339,C1420150,0
C1571583,C1538301,0
C1571583,C1415012,0
C1571583,C1412339,0
C1571583,C1415009,0
C1571583,C1417647,0
C1571583,C1420527,0
C1571583,C1412691,0
C1571583,C1418674,0
C1571583,C1418469,0
C1571583,C1418470,0
C1571583,C1414085,0
C1571583,C3469975,0
C1571583,C1420150,0
C4306021,C1538301,0
C4306021,C1415012,0
C4306021,C1415009,0
C4306021,C1417647,0
C4306021,C1420527,0
C4306021,C1412691,0
C4306021,C1418674,0
C4306021,C1418469,0
C4306021,C1418470,0
C4306021,C1414085,0
C4306021,C3469975,0
C4306021,C1420150,0
C0972314,C1538301,0
C0972314,C1415012,0
C0972314,C1415009,0
C0972314,C1417647,0
C0972314,C1420527,0
C0972314,C1412691,0
C0972314,C1418674,0
C0972314,C1418469,0
C0972314,C1418470,0
C0972314,C1414085,0
C0972314,C3469975,0
C0972314,C1420150,0
C0591617,C1538301,0
C0591617,C1415012,0
C0591617,C1415009,0
C0591617,C1417647,0
C0591617,C1420527,0
C0591617,C1412691,0
C0591617,C1418674,0
C0591617,C1418469,0
C0591617,C1418470,0
C0591617,C1414085,0
C0591617,C3469975,0
C0591617,C1420150,0
C0052432,C1538301,0
C0052432,C1415012,0
C0052432,C1415009,0
C0052432,C1417647,0
C0052432,C1420527,0
C0052432,C1412691,0
C0052432,C1418674,0
C0052432,C1418469,0
C0052432,C1418470,0
C0052432,C1414085,0
C0052432,C3469975,0
C0052432,C1420150,0
C0065879,C1538301,0
C0065879,C1415012,0
C0065879,C1415009,0
C0065879,C1417647,0
C0065879,C1420527,0
C0065879,C1412691,0
C0065879,C1418674,0
C0065879,C1418469,0
C0065879,C1418470,0
C0065879,C1414085,0
C0065879,C3469975,0
C0065879,C1420150,0
C2930764,C1538301,0
C2930764,C1415012,0
C2930764,C1415009,0
C2930764,C1417647,0
C2930764,C1420527,0
C2930764,C1412691,0
C2930764,C1418674,0
C2930764,C1418469,0
C2930764,C1418470,0
C2930764,C1414085,0
C2930764,C3469975,0
C2930764,C1420150,0
C0085259,C1538301,0
C0085259,C1415012,0
C0085259,C1415009,0
C0085259,C1417647,0
C0085259,C1420527,0
C0085259,C1412691,0
C0085259,C1418674,0
C0085259,C1418469,0
C0085259,C1418470,0
C0085259,C1414085,0
C0085259,C3469975,0
C0085259,C1420150,0
C0007257,C1538301,0
C0007257,C1415012,0
C0007257,C1415009,0
C0007257,C1417647,0
C0007257,C1420527,0
C0007257,C1412691,0
C0007257,C1418674,0
C0007257,C1418469,0
C0007257,C1418470,0
C0007257,C1414085,0
C0007257,C3469975,0
C0007257,C1420150,0
C1722260,C1538301,0
C1722260,C1415012,0
C1722260,C1415009,0
C1722260,C1417647,0
C1722260,C1420527,0
C1722260,C1412691,0
C1722260,C1418674,0
C1722260,C1418469,0
C1722260,C1418470,0
C1722260,C1414085,0
C1722260,C3469975,0
C1722260,C1420150,0
C0037556,C1538301,0
C0037556,C1415012,0
C0037556,C1415009,0
C0037556,C1417647,0
C0037556,C1420527,0
C0037556,C1412691,0
C0037556,C1418674,0
C0037556,C1418469,0
C0037556,C1418470,0
C0037556,C1414085,0
C0037556,C3469975,0
C0037556,C1420150,0
C0071112,C1538301,0
C0071112,C1415012,0
C0071112,C1415009,0
C0071112,C1417647,0
C0071112,C1420527,0
C0071112,C1412691,0
C0071112,C1418674,0
C0071112,C1418469,0
C0071112,C1418470,0
C0071112,C1414085,0
C0071112,C3469975,0
C0071112,C1420150,0
C0048044,C1538301,0
C0048044,C1420527,0
C0048044,C1418469,0
C0048044,C1418470,0
C0048044,C1414085,0
C0048044,C3469975,0
C0048044,C1420150,0
C2001521,C1538301,0
C2001521,C1415012,0
C2001521,C1415009,0
C2001521,C1417647,0
C2001521,C1420527,0
C2001521,C1412691,0
C2001521,C1418674,0
C2001521,C1418469,0
C2001521,C1418470,0
C2001521,C1414085,0
C2001521,C3469975,0
C2001521,C1420150,0
C0526058,C1538301,0
C0526058,C1415012,0
C0526058,C1415009,0
C0526058,C1417647,0
C0526058,C1420527,0
C0526058,C1412691,0
C0526058,C1418674,0
C0526058,C1418469,0
C0526058,C1418470,0
C0526058,C1414085,0
C0526058,C3469975,0
C0526058,C1420150,0
C4519428,C1538301,0
C4519428,C1415012,0
C4519428,C1415009,0
C4519428,C1417647,0
C4519428,C1420527,0
C4519428,C1412691,0
C4519428,C1418674,0
C4519428,C1418469,0
C4519428,C1418470,0
C4519428,C1414085,0
C4519428,C3469975,0
C4519428,C1420150,0
C0013015,C1538301,0
C0013015,C1415012,0
C0013015,C1412339,0
C0013015,C1415009,0
C0013015,C1417647,0
C0013015,C1420527,0
C0013015,C1412691,0
C0013015,C1418674,0
C0013015,C1418469,0
C0013015,C1418470,0
C0013015,C1414085,0
C0013015,C3469975,0
C0013015,C1420150,0
C0060825,C1538301,0
C0060825,C1415012,0
C0060825,C1415009,0
C0060825,C1417647,0
C0060825,C1420527,0
C0060825,C1412691,0
C0060825,C1418674,0
C0060825,C1418469,0
C0060825,C1418470,0
C0060825,C1414085,0
C0060825,C3469975,0
C0060825,C1420150,0
C2935905,C1538301,0
C2935905,C1415012,0
C2935905,C1415009,0
C2935905,C1417647,0
C2935905,C1420527,0
C2935905,C1412691,0
C2935905,C1418674,0
C2935905,C1418469,0
C2935905,C1418470,0
C2935905,C1414085,0
C2935905,C3469975,0
C2935905,C1420150,0
C0016294,C1538301,0
C0016294,C1415012,0
C0016294,C1415009,0
C0016294,C1417647,0
C0016294,C1420527,0
C0016294,C1412691,0
C0016294,C1418674,0
C0016294,C1418469,0
C0016294,C1418470,0
C0016294,C1414085,0
C0016294,C3469975,0
C0016294,C1420150,0
C0301042,C1538301,0
C0301042,C1415012,0
C0301042,C1415009,0
C0301042,C1417647,0
C0301042,C1420527,0
C0301042,C1412691,0
C0301042,C1418674,0
C0301042,C1418469,0
C0301042,C1418470,0
C0301042,C1414085,0
C0301042,C3469975,0
C0301042,C1420150,0
C4055417,C1538301,0
C4055417,C1415012,0
C4055417,C1415009,0
C4055417,C1417647,0
C4055417,C1420527,0
C4055417,C1412691,0
C4055417,C1418674,0
C4055417,C1418469,0
C4055417,C1418470,0
C4055417,C1414085,0
C4055417,C3469975,0
C4055417,C1420150,0
C0009079,C1538301,0
C0009079,C1415012,0
C0009079,C1412339,0
C0009079,C1415009,0
C0009079,C1417647,0
C0009079,C1420527,0
C0009079,C1412691,0
C0009079,C1418674,0
C0009079,C1418469,0
C0009079,C1418470,0
C0009079,C1414085,0
C0009079,C3469975,0
C0009079,C1420150,0
C0764827,C1538301,0
C0764827,C1415012,0
C0764827,C1415009,0
C0764827,C1417647,0
C0764827,C1420527,0
C0764827,C1412691,0
C0764827,C1418674,0
C0764827,C1418469,0
C0764827,C1418470,0
C0764827,C1414085,0
C0764827,C3469975,0
C0764827,C1420150,0
C2981330,C1538301,0
C2981330,C1415012,0
C2981330,C1415009,0
C2981330,C1417647,0
C2981330,C1420527,0
C2981330,C1412691,0
C2981330,C1418674,0
C2981330,C1414085,0
C0054340,C1538301,0
C0054340,C1415012,0
C0054340,C1415009,0
C0054340,C1417647,0
C0054340,C1420527,0
C0054340,C1412691,0
C0054340,C1418674,0
C0054340,C1418469,0
C0054340,C1418470,0
C0054340,C1414085,0
C0054340,C3469975,0
C0054340,C1420150,0
C0008809,C1538301,0
C0008809,C1415012,0
C0008809,C1412339,0
C0008809,C1415009,0
C0008809,C1417647,0
C0008809,C1420527,0
C0008809,C1412691,0
C0008809,C1418674,0
C0008809,C1418469,0
C0008809,C1418470,0
C0008809,C1414085,0
C0008809,C3469975,0
C0008809,C1420150,0
C0304441,C1538301,0
C0304441,C1415012,0
C0304441,C1415009,0
C0304441,C1417647,0
C0304441,C1420527,0
C0304441,C1412691,0
C0304441,C1418674,0
C0304441,C1418469,0
C0304441,C1418470,0
C0304441,C1414085,0
C0304441,C3469975,0
C0304441,C1420150,0
C0022265,C1538301,0
C0022265,C1415012,0
C0022265,C1415009,0
C0022265,C1417647,0
C0022265,C1420527,0
C0022265,C1412691,0
C0022265,C1418674,0
C0022265,C1418469,0
C0022265,C1418470,0
C0022265,C1414085,0
C0022265,C3469975,0
C0022265,C1420150,0
C0025696,C1538301,0
C0025696,C1415012,0
C0025696,C1415009,0
C0025696,C1417647,0
C0025696,C1420527,0
C0025696,C1412691,0
C0025696,C1418674,0
C0025696,C1418469,0
C0025696,C1418470,0
C0025696,C1414085,0
C0025696,C3469975,0
C0025696,C1420150,0
C4524320,C1538301,0
C4524320,C1415012,0
C4524320,C1415009,0
C4524320,C1417647,0
C4524320,C1420527,0
C4524320,C1412691,0
C4524320,C1418674,0
C4524320,C1418469,0
C4524320,C1418470,0
C4524320,C1414085,0
C4524320,C3469975,0
C4524320,C1420150,0
C2700334,C1538301,0
C2700334,C1415012,0
C2700334,C1415009,0
C2700334,C1417647,0
C2700334,C1420527,0
C2700334,C1412691,0
C2700334,C1418674,0
C2700334,C1418469,0
C2700334,C1418470,0
C2700334,C1414085,0
C2700334,C3469975,0
C2700334,C1420150,0
C0054222,C1538301,0
C0054222,C1415012,0
C0054222,C1415009,0
C0054222,C1417647,0
C0054222,C1420527,0
C0054222,C1412691,0
C0054222,C1418674,0
C0054222,C1418469,0
C0054222,C1418470,0
C0054222,C1414085,0
C0054222,C3469975,0
C0054222,C1420150,0
C0061938,C1538301,0
C0061938,C1415012,0
C0061938,C1415009,0
C0061938,C1417647,0
C0061938,C1420527,0
C0061938,C1412691,0
C0061938,C1418674,0
C0061938,C1418469,0
C0061938,C1418470,0
C0061938,C1414085,0
C0061938,C3469975,0
C0061938,C1420150,0
C3661457,C1538301,0
C3661457,C1415012,0
C3661457,C1415009,0
C3661457,C1417647,0
C3661457,C1420527,0
C3661457,C1412691,0
C3661457,C1418674,0
C3661457,C1418469,0
C3661457,C1418470,0
C3661457,C1414085,0
C3661457,C3469975,0
C3661457,C1420150,0
C0040958,C1538301,0
C0040958,C1415012,0
C0040958,C1415009,0
C0040958,C1417647,0
C0040958,C1420527,0
C0040958,C1412691,0
C0040958,C1418674,0
C0040958,C1418469,0
C0040958,C1418470,0
C0040958,C1414085,0
C0961485,C1538301,0
C0961485,C1415012,0
C0961485,C1415009,0
C0961485,C1417647,0
C0961485,C1420527,0
C0961485,C1412691,0
C0961485,C1418674,0
C0961485,C1418469,0
C0961485,C1418470,0
C0961485,C1414085,0
C0961485,C3469975,0
C0961485,C1420150,0
C0036079,C1538301,0
C0036079,C1415012,0
C0036079,C1412339,0
C0036079,C1415009,0
C0036079,C1417647,0
C0036079,C1420527,0
C0036079,C1412691,0
C0036079,C1418674,0
C0036079,C1418469,0
C0036079,C1418470,0
C0036079,C1414085,0
C0036079,C3469975,0
C0036079,C1420150,0
C0002680,C1538301,0
C0002680,C1415012,0
C0002680,C1415009,0
C0002680,C1417647,0
C0002680,C1420527,0
C0002680,C1412691,0
C0002680,C1418674,0
C0002680,C1418469,0
C0002680,C1418470,0
C0002680,C1414085,0
C0002680,C3469975,0
C0002680,C1420150,0
C3848584,C1538301,0
C3848584,C1415012,0
C3848584,C1415009,0
C3848584,C1417647,0
C3848584,C1420527,0
C3848584,C1412691,0
C3848584,C1418674,0
C3848584,C1418469,0
C3848584,C1418470,0
C3848584,C1414085,0
C3848584,C3469975,0
C3848584,C1420150,0
C2353951,C1538301,0
C2353951,C1415012,0
C2353951,C1415009,0
C2353951,C1417647,0
C2353951,C1420527,0
C2353951,C1412691,0
C2353951,C1418674,0
C2353951,C1418469,0
C2353951,C1418470,0
C2353951,C1414085,0
C2353951,C3469975,0
C2353951,C1420150,0
C0213800,C1538301,0
C0213800,C1415012,0
C0213800,C1415009,0
C0213800,C1417647,0
C0213800,C1420527,0
C0213800,C1412691,0
C0213800,C1418674,0
C0213800,C1418469,0
C0213800,C1418470,0
C0213800,C1414085,0
C0213800,C3469975,0
C0213800,C1420150,0
C0289313,C1538301,0
C0289313,C1415012,0
C0289313,C1412339,0
C0289313,C1415009,0
C0289313,C1417647,0
C0289313,C1420527,0
C0289313,C1412691,0
C0289313,C1418674,0
C0289313,C1418469,0
C0289313,C1418470,0
C0289313,C1414085,0
C0289313,C3469975,0
C0289313,C1420150,0
C0600489,C1538301,0
C0600489,C1415012,0
C0600489,C1415009,0
C0600489,C1417647,0
C0600489,C1420527,0
C0600489,C1412691,0
C0600489,C1418674,0
C0600489,C1418469,0
C0600489,C1418470,0
C0600489,C1414085,0
C0600489,C3469975,0
C0600489,C1420150,0
C0005330,C1538301,0
C0005330,C1415012,0
C0005330,C1415009,0
C0005330,C1417647,0
C0005330,C1420527,0
C0005330,C1412691,0
C0005330,C1418674,0
C0005330,C1418469,0
C0005330,C1418470,0
C0005330,C1414085,0
C0005330,C3469975,0
C0005330,C1420150,0
C0009140,C1538301,0
C0009140,C1415012,0
C0009140,C1415009,0
C0009140,C1417647,0
C0009140,C1420527,0
C0009140,C1412691,0
C0009140,C1418674,0
C0009140,C1418469,0
C0009140,C1418470,0
C0009140,C1414085,0
C0009140,C3469975,0
C0009140,C1420150,0
C3643437,C1538301,0
C3643437,C1415012,0
C3643437,C1415009,0
C3643437,C1417647,0
C3643437,C1420527,0
C3643437,C1412691,0
C3643437,C1418674,0
C3643437,C1418469,0
C3643437,C1418470,0
C3643437,C1414085,0
C3643437,C3469975,0
C3643437,C1420150,0
C0052234,C1538301,0
C0052234,C1415012,0
C0052234,C1415009,0
C0052234,C1417647,0
C0052234,C1420527,0
C0052234,C1412691,0
C0052234,C1418674,0
