Drug_UMLS_CUI,Disease_UMLS_CUI,GROUNDTRUTH
C0043872,C0268467,0
C0043872,C0349653,0
C0061328,C0023264,0
C0061328,C0751882,0
C0061328,C1849508,0
C0061328,C0043459,0
C0061328,C0024408,0
C0061328,C0268631,0
C0061328,C0268595,0
C0061328,C0027126,0
C0061328,C0268467,0
C0061328,C0349653,0
C1705480,C0023264,0
C1705480,C0751882,0
C1705480,C1849508,0
C1705480,C0043459,0
C1705480,C0024408,0
C1705480,C0268631,0
C1705480,C0268595,0
C1705480,C0027126,0
C1705480,C0268467,0
C1705480,C0349653,0
C0029105,C0023264,0
C0029105,C0751882,0
C0029105,C1849508,0
C0029105,C0043459,0
C0029105,C0024408,0
C0029105,C0268631,0
C0029105,C0268595,0
C0029105,C0027126,0
C0029105,C0268467,0
C0029105,C0349653,0
C0903898,C0023264,0
C0903898,C0751882,0
C0903898,C1849508,0
C0903898,C0043459,0
C0903898,C0024408,0
C0903898,C0268631,0
C0903898,C0268595,0
C0903898,C0027126,0
C0903898,C0268467,0
C0903898,C0349653,0
C0071112,C0023264,0
C0071112,C0751882,0
C0071112,C1849508,0
C0071112,C0043459,0
C0071112,C0024408,0
C0071112,C0268631,0
C0071112,C0268595,0
C0071112,C0027126,0
C0071112,C0268467,0
C0071112,C0349653,0
C4519883,C0023264,0
C4519883,C0751882,0
C4519883,C1849508,0
C4519883,C0043459,0
C4519883,C0024408,0
C4519883,C0268631,0
C4519883,C0268595,0
C4519883,C0027126,0
C4519883,C0268467,0
C4519883,C0349653,0
C0753645,C0023264,0
C0753645,C0751882,0
C0753645,C1849508,0
C0753645,C0043459,0
C0753645,C0024408,0
C0753645,C0268631,0
C0753645,C0268595,0
C0753645,C0027126,0
C0753645,C0268467,0
C0753645,C0349653,0
C0076808,C0023264,0
C0076808,C0751882,0
C0076808,C1849508,0
C0076808,C0043459,0
C0076808,C0024408,0
C0076808,C0268631,0
C0076808,C0268595,0
C0076808,C0027126,0
C0076808,C0268467,0
C0076808,C0349653,0
C0010976,C0023264,0
C0010976,C0751882,0
C0010976,C1849508,0
C0010976,C0043459,0
C0010976,C0024408,0
C0010976,C0268631,0
C0010976,C0268595,0
C0010976,C0027126,0
C0010976,C0268467,0
C0010976,C0349653,0
C1165353,C0023264,0
C1165353,C0751882,0
C1165353,C1849508,0
C1165353,C0043459,0
C1165353,C0024408,0
C1165353,C0268631,0
C1165353,C0268595,0
C1165353,C0027126,0
C1165353,C0268467,0
C1165353,C0349653,0
C1998098,C0023264,0
C1998098,C0751882,0
C1998098,C1849508,0
C1998098,C0043459,0
C1998098,C0024408,0
C1998098,C0268631,0
C1998098,C0268595,0
C1998098,C0027126,0
C1998098,C0268467,0
C1998098,C0349653,0
C0281351,C0023264,0
C0281351,C0751882,0
C0281351,C1849508,0
C0281351,C0043459,0
C0281351,C0024408,0
C0281351,C0268631,0
C0281351,C0268595,0
C0281351,C0027126,0
C0281351,C0268467,0
C0281351,C0349653,0
C0020740,C0023264,0
C0020740,C0751882,0
C0020740,C1849508,0
C0020740,C0043459,0
C0020740,C0024408,0
C0020740,C0268631,0
C0020740,C0268595,0
C0020740,C0027126,0
C0020740,C0268467,0
C0020740,C0349653,0
C0030557,C0023264,0
C0030557,C0751882,0
C0030557,C1849508,0
C0030557,C0043459,0
C0030557,C0024408,0
C0030557,C0268631,0
C0030557,C0268595,0
C0030557,C0027126,0
C0030557,C0268467,0
C0030557,C0349653,0
C0004259,C0023264,0
C0004259,C0751882,0
C0004259,C1849508,0
C0004259,C0043459,0
C0004259,C0024408,0
C0004259,C0268631,0
C0004259,C0268595,0
C0004259,C0027126,0
C0004259,C0268467,0
C0004259,C0349653,0
C0031406,C0023264,0
C0031406,C0751882,0
C0031406,C1849508,0
C0031406,C0043459,0
C0031406,C0024408,0
C0031406,C0268631,0
C0031406,C0268595,0
C0031406,C0027126,0
C0031406,C0268467,0
C0031406,C0349653,0
C0950651,C0023264,0
C0950651,C0751882,0
C0950651,C1849508,0
C0950651,C0043459,0
C0950651,C0024408,0
C0950651,C0268631,0
C0950651,C0268595,0
C0950651,C0027126,0
C0950651,C0268467,0
C0950651,C0349653,0
C4490578,C0023264,0
C4490578,C0751882,0
C4490578,C1849508,0
C4490578,C0043459,0
C4490578,C0024408,0
C4490578,C0268631,0
C4490578,C0268595,0
C4490578,C0027126,0
C4490578,C0268467,0
C4490578,C0349653,0
C0005100,C0023264,0
C0005100,C0751882,0
C0005100,C1849508,0
C0005100,C0043459,0
C0005100,C0024408,0
C0005100,C0268631,0
C0005100,C0268595,0
C0005100,C0027126,0
C0005100,C0268467,0
C0005100,C0349653,0
C4256126,C0023264,0
C4256126,C0751882,0
C4256126,C1849508,0
C4256126,C0043459,0
C4256126,C0024408,0
C4256126,C0268631,0
C4256126,C0268595,0
C4256126,C0027126,0
C4256126,C0268467,0
C4256126,C0349653,0
C4256125,C0023264,0
C4256125,C0751882,0
C4256125,C1849508,0
C4256125,C0043459,0
C4256125,C0024408,0
C4256125,C0268631,0
C4256125,C0268595,0
C4256125,C0027126,0
C4256125,C0268467,0
C4256125,C0349653,0
C3273719,C0023264,0
C3273719,C0751882,0
C3273719,C1849508,0
C3273719,C0043459,0
C3273719,C0024408,0
C3273719,C0268631,0
C3273719,C0268595,0
C3273719,C0027126,0
C3273719,C0268467,0
C3273719,C0349653,0
C4477116,C0023264,0
C4477116,C0751882,0
C4477116,C1849508,0
C4477116,C0043459,0
C4477116,C0024408,0
C4477116,C0268631,0
C4477116,C0268595,0
C4477116,C0027126,0
C4477116,C0268467,0
C4477116,C0349653,0
C1516481,C0023264,0
C1516481,C0751882,0
C1516481,C1849508,0
C1516481,C0043459,0
C1516481,C0024408,0
C1516481,C0268631,0
C1516481,C0268595,0
C1516481,C0027126,0
C1516481,C0268467,0
C1516481,C0349653,0
C0144567,C0023264,0
C0144567,C0751882,0
C0144567,C1849508,0
C0144567,C0043459,0
C0144567,C0024408,0
C0144567,C0268631,0
C0144567,C0268595,0
C0144567,C0027126,0
C0144567,C0268467,0
C0144567,C0349653,0
C0042523,C0023264,0
C0042523,C0751882,0
C0042523,C1849508,0
C0042523,C0043459,0
C0042523,C0024408,0
C0042523,C0268631,0
C0042523,C0268595,0
C0042523,C0027126,0
C0042523,C0268467,0
C0042523,C0349653,0
C3273711,C0023264,0
C3273711,C0751882,0
C3273711,C1849508,0
C3273711,C0043459,0
C3273711,C0024408,0
C3273711,C0268631,0
C3273711,C0268595,0
C3273711,C0027126,0
C3273711,C0268467,0
C3273711,C0349653,0
C0040341,C0023264,0
C0040341,C0751882,0
C0040341,C1849508,0
C0040341,C0043459,0
C0040341,C0024408,0
C0040341,C0268631,0
C0040341,C0268595,0
C0040341,C0027126,0
C0040341,C0268467,0
C0040341,C0349653,0
C0165032,C0023264,0
C0165032,C0751882,0
C0165032,C1849508,0
C0165032,C0043459,0
C0165032,C0024408,0
C0165032,C0268631,0
C0165032,C0268595,0
C0165032,C0027126,0
C0165032,C0268467,0
C0165032,C0349653,0
C4256133,C0023264,0
C4256133,C0751882,0
C4256133,C1849508,0
C4256133,C0043459,0
C4256133,C0024408,0
C4256133,C0268631,0
C4256133,C0268595,0
C4256133,C0027126,0
C4256133,C0268467,0
C4256133,C0349653,0
C0039350,C0023264,0
C0039350,C0751882,0
C0039350,C1849508,0
C0039350,C0043459,0
C0039350,C0024408,0
C0039350,C0268631,0
C0039350,C0268595,0
C0039350,C0027126,0
C0039350,C0268467,0
C0039350,C0349653,0
C0764827,C0023264,0
C0764827,C0751882,0
C0764827,C1849508,0
C0764827,C0043459,0
C0764827,C0024408,0
C0764827,C0268631,0
C0764827,C0268595,0
C0764827,C0027126,0
C0764827,C0268467,0
C0764827,C0349653,0
C2608060,C0023264,0
C2608060,C0751882,0
C2608060,C0043459,0
C2608060,C0024408,0
C2608060,C0268595,0
C2608060,C0027126,0
C2608060,C0349653,0
C0005578,C0023264,0
C0005578,C0751882,0
C0005578,C1849508,0
C0005578,C0043459,0
C0005578,C0024408,0
C0005578,C0268631,0
C0005578,C0268595,0
C0005578,C0027126,0
C0005578,C0268467,0
C0005578,C0349653,0
C0005575,C0023264,0
C0005575,C0751882,0
C0005575,C1849508,0
C0005575,C0043459,0
C0005575,C0024408,0
C0005575,C0268631,0
C0005575,C0268595,0
C0005575,C0027126,0
C0005575,C0268467,0
C0005575,C0349653,0
C0600489,C0023264,0
C0600489,C0751882,0
C0600489,C1849508,0
C0600489,C0043459,0
C0600489,C0024408,0
C0600489,C0268631,0
C0600489,C0268595,0
C0600489,C0027126,0
C0600489,C0268467,0
C0600489,C0349653,0
C4256139,C0023264,0
C4256139,C0751882,0
C4256139,C1849508,0
C4256139,C0043459,0
C4256139,C0024408,0
C4256139,C0268631,0
C4256139,C0268595,0
C4256139,C0027126,0
C4256139,C0268467,0
C4256139,C0349653,0
C4256138,C0023264,0
C4256138,C0751882,0
C4256138,C1849508,0
C4256138,C0043459,0
C4256138,C0024408,0
C4256138,C0268631,0
C4256138,C0268595,0
C4256138,C0027126,0
C4256138,C0268467,0
C4256138,C0349653,0
C0076829,C0023264,0
C0076829,C0751882,0
C0076829,C1849508,0
C0076829,C0043459,0
C0076829,C0024408,0
C0076829,C0268631,0
C0076829,C0268595,0
C0076829,C0027126,0
C0076829,C0268467,0
C0076829,C0349653,0
C4256140,C0023264,0
C4256140,C0751882,0
C4256140,C1849508,0
C4256140,C0043459,0
C4256140,C0024408,0
C4256140,C0268631,0
C4256140,C0268595,0
C4256140,C0027126,0
C4256140,C0268467,0
C4256140,C0349653,0
C4256141,C0023264,0
C4256141,C0751882,0
C4256141,C1849508,0
C4256141,C0043459,0
C4256141,C0024408,0
C4256141,C0268631,0
C4256141,C0268595,0
C4256141,C0027126,0
C4256141,C0268467,0
C4256141,C0349653,0
C0247025,C0023264,0
C0247025,C0751882,0
C0247025,C1849508,0
C0247025,C0043459,0
C0247025,C0024408,0
C0247025,C0268631,0
C0247025,C0268595,0
C0247025,C0027126,0
C0247025,C0268467,0
C0247025,C0349653,0
C4291381,C0023264,0
C4291381,C0751882,0
C4291381,C1849508,0
C4291381,C0043459,0
C4291381,C0024408,0
C4291381,C0268631,0
C4291381,C0268595,0
C4291381,C0027126,0
C4291381,C0268467,0
C4291381,C0349653,0
C0971579,C0023264,0
C0971579,C0751882,0
C0971579,C1849508,0
C0971579,C0043459,0
C0971579,C0024408,0
C0971579,C0268631,0
C0971579,C0268595,0
C0971579,C0027126,0
C0971579,C0268467,0
C0971579,C0349653,0
C1176020,C0023264,0
C1176020,C0751882,0
C1176020,C1849508,0
C1176020,C0043459,0
C1176020,C0024408,0
C1176020,C0268631,0
C1176020,C0268595,0
C1176020,C0027126,0
C1176020,C0268467,0
C1176020,C0349653,0
C0051556,C0023264,0
C0051556,C0751882,0
C0051556,C1849508,0
C0051556,C0043459,0
C0051556,C0024408,0
C0051556,C0268631,0
C0051556,C0268595,0
C0051556,C0027126,0
C0051556,C0268467,0
C0051556,C0349653,0
C0074676,C0036572,0
C0074676,C0282528,0
C0074676,C0008780,0
C0074676,C0033860,0
C0074676,C0149893,0
C0074676,C0020541,0
C0074676,C0023895,0
C0074676,C0030193,0
C0074676,C1535926,0
C0074676,C0026769,0
C0074676,C0023890,0
C0074676,C0002395,0
C0074676,C0027051,0
C0074676,C2931688,0
C0074676,C0162635,0
C0074676,C0014553,0
C0074676,C0037772,0
C0074676,C1142166,0
C0074676,C0038220,0
C0074676,C0085612,0
C0074676,C0007222,0
C0074676,C0022972,0
C0074676,C0004604,0
C0074676,C0029408,0
C0074676,C0003873,0
C0074676,C0026896,0
C0074676,C0009806,0
C0074676,C0011849,0
C0074676,C0023264,0
C0074676,C1145670,0
C0074676,C0038868,0
C0074676,C0751882,0
C0074676,C0029121,0
C0074676,C0342895,0
C0074676,C0035222,0
C0074676,C0085649,0
C0074676,C0002736,0
C0074676,C0001125,0
C0074676,C0004238,0
C0074676,C0376358,0
C0074676,C0007959,0
C0074676,C0037928,0
C0074676,C0022661,0
C0074676,C0004352,0
C0074676,C1692317,0
C0074676,C0037769,0
C0074676,C0553604,0
C0074676,C0038218,0
C0074676,C0010200,0
C0074676,C3495559,0
C0074676,C0033845,0
C0074676,C0020538,0
C0074676,C0001916,0
C0074676,C1849508,0
C0074676,C0020258,0
C0074676,C0003537,0
C0074676,C0004106,0
C0074676,C0030568,0
C0074676,C0030567,0
C0074676,C1510471,0
C0074676,C0520679,0
C0074676,C0020490,0
C0074676,C0948089,0
C0074676,C0013604,0
C0074676,C0600260,0
C0074676,C0016719,0
C0074676,C0442874,0
C0074676,C0347950,0
C0074676,C0087012,0
C0074676,C0011269,0
C0074676,C0017612,0
C0074676,C1527304,0
C0074676,C2711227,0
C0074676,C0015397,0
C0074676,C0026847,0
C0074676,C0026848,0
C0074676,C0206693,0
C0074676,C0338451,0
C0074676,C0236780,0
C0074676,C0005586,0
C0074676,C0031485,0
C0074676,C0004096,0
C0074676,C0027092,0
C0074676,C0162316,0
C0074676,C0034063,0
C0074676,C1956346,0
C0074676,C0043459,0
C0074676,C0008350,0
C0074676,C0011882,0
C0074676,C0751965,0
C0074676,C0027947,0
C0074676,C0009324,0
C0074676,C0242383,0
C0074676,C0022658,0
C0074676,C0028754,0
C0074676,C0242422,0
C0074676,C0238052,0
C0074676,C0011884,0
C0074676,C0015967,0
C0074676,C0684249,0
C0074676,C0278883,0
C0074676,C1168401,0
C0074676,C0206754,0
C0074676,C0042510,0
C0074676,C0751435,0
C0074676,C0751436,0
C0074676,C0271051,0
C0074676,C0022104,0
C0074676,C0002418,0
C0074676,C0006266,0
C0074676,C0021775,0
C0074676,C0024408,0
C0074676,C0002895,0
C0074676,C0268631,0
C0074676,C0006826,0
C0074676,C0268595,0
C0074676,C0751434,0
C0074676,C0013238,0
C0074676,C0752120,0
C0074676,C0018802,0
C0074676,C0752121,0
C0074676,C0078918,0
C0074676,C0036341,0
C0074676,C0017601,0
C0074676,C0013364,0
C0074676,C0014335,0
C0074676,C0006271,0
C0074676,C0035372,0
C0074676,C0393735,0
C0074676,C0150055,0
C0074676,C0020179,0
C0074676,C0003578,0
C0074676,C0282512,0
C0074676,C0027126,0
C0074676,C0268467,0
C0074676,C0349653,0
C0074676,C0393571,0
C0074676,C0175694,0
C0074676,C0035258,0
C0074676,C0017605,0
C0074676,C3714756,0
C0027353,C0023264,0
C0027353,C0751882,0
C0027353,C1849508,0
C0027353,C0043459,0
C0027353,C0024408,0
C0027353,C0268631,0
C0027353,C0268595,0
C0027353,C0027126,0
C0027353,C0268467,0
C0027353,C0349653,0
C0052882,C0023264,0
C0052882,C0751882,0
C0052882,C1849508,0
C0052882,C0043459,0
C0052882,C0024408,0
C0052882,C0268631,0
C0052882,C0268595,0
C0052882,C0027126,0
C0052882,C0268467,0
C0052882,C0349653,0
C1956280,C0023264,0
C1956280,C0751882,0
C1956280,C1849508,0
C1956280,C0043459,0
C1956280,C0024408,0
C1956280,C0268631,0
C1956280,C0268595,0
C1956280,C0027126,0
C1956280,C0268467,0
C1956280,C0349653,0
C0010927,C0023264,0
C0010927,C0751882,0
C0010927,C1849508,0
C0010927,C0043459,0
C0010927,C0024408,0
C0010927,C0268631,0
C0010927,C0268595,0
C0010927,C0027126,0
C0010927,C0268467,0
C0010927,C0349653,0
C4256145,C0023264,0
C4256145,C0751882,0
C4256145,C1849508,0
C4256145,C0043459,0
C4256145,C0024408,0
C4256145,C0268631,0
C4256145,C0268595,0
C4256145,C0027126,0
C4256145,C0268467,0
C4256145,C0349653,0
C0031862,C0023264,0
C0031862,C0751882,0
C0031862,C1849508,0
C0031862,C0043459,0
C0031862,C0024408,0
C0031862,C0268631,0
C0031862,C0268595,0
C0031862,C0027126,0
C0031862,C0268467,0
C0031862,C0349653,0
C4256149,C0023264,0
C4256149,C0751882,0
C4256149,C1849508,0
C4256149,C0043459,0
C4256149,C0024408,0
C4256149,C0268631,0
C4256149,C0268595,0
C4256149,C0027126,0
C4256149,C0268467,0
C4256149,C0349653,0
C1145760,C0023264,0
C1145760,C0751882,0
C1145760,C1849508,0
C1145760,C0043459,0
C1145760,C0024408,0
C1145760,C0268631,0
C1145760,C0268595,0
C1145760,C0027126,0
C1145760,C0268467,0
C1145760,C0349653,0
C3492889,C0023264,0
C3492889,C0751882,0
C3492889,C1849508,0
C3492889,C0043459,0
C3492889,C0024408,0
C3492889,C0268631,0
C3492889,C0268595,0
C3492889,C0027126,0
C3492889,C0268467,0
C3492889,C0349653,0
C0016229,C0023264,0
C0016229,C0751882,0
C0016229,C1849508,0
C0016229,C0043459,0
C0016229,C0024408,0
C0016229,C0268631,0
C0016229,C0268595,0
C0016229,C0027126,0
C0016229,C0268467,0
C0016229,C0349653,0
C0043832,C0023264,0
C0043832,C0751882,0
C0043832,C1849508,0
C0043832,C0043459,0
C0043832,C0024408,0
C0043832,C0268631,0
C0043832,C0268595,0
C0043832,C0027126,0
C0043832,C0268467,0
C0043832,C0349653,0
C0526058,C0023264,0
C0526058,C0751882,0
C0526058,C1849508,0
C0526058,C0043459,0
C0526058,C0024408,0
C0526058,C0268631,0
C0526058,C0268595,0
C0526058,C0027126,0
C0526058,C0268467,0
C0526058,C0349653,0
C0762662,C0023264,0
C0762662,C0751882,0
C0762662,C1849508,0
C0762662,C0043459,0
C0762662,C0024408,0
C0762662,C0268631,0
C0762662,C0268595,0
C0762662,C0027126,0
C0762662,C0268467,0
C0762662,C0349653,0
C0913246,C0023264,0
C0913246,C0751882,0
C0913246,C1849508,0
C0913246,C0043459,0
C0913246,C0024408,0
C0913246,C0268631,0
C0913246,C0268595,0
C0913246,C0027126,0
C0913246,C0268467,0
C0913246,C0349653,0
C0076840,C0023264,0
C0076840,C0751882,0
C0076840,C1849508,0
C0076840,C0043459,0
C0076840,C0024408,0
C0076840,C0268631,0
C0076840,C0268595,0
C0076840,C0027126,0
C0076840,C0268467,0
C0076840,C0349653,0
C0216784,C0023264,0
C0216784,C0751882,0
C0216784,C1849508,0
C0216784,C0043459,0
C0216784,C0024408,0
C0216784,C0268631,0
C0216784,C0268595,0
C0216784,C0027126,0
C0216784,C0268467,0
C0216784,C0349653,0
C0699278,C0023264,0
C0699278,C0751882,0
C0699278,C1849508,0
C0699278,C0043459,0
C0699278,C0024408,0
C0699278,C0268631,0
C0699278,C0268595,0
C0699278,C0027126,0
C0699278,C0268467,0
C0699278,C0349653,0
C0002083,C0023264,0
C0002083,C0751882,0
C0002083,C1849508,0
C0002083,C0043459,0
C0002083,C0024408,0
C0002083,C0268631,0
C0002083,C0268595,0
C0002083,C0027126,0
C0002083,C0268467,0
C0002083,C0349653,0
C4256156,C0023264,0
C4256156,C0751882,0
C4256156,C1849508,0
C4256156,C0043459,0
C4256156,C0024408,0
C4256156,C0268631,0
C4256156,C0268595,0
C4256156,C0027126,0
C4256156,C0268467,0
C4256156,C0349653,0
C4490580,C0023264,0
C4490580,C0751882,0
C4490580,C1849508,0
C4490580,C0043459,0
C4490580,C0024408,0
C4490580,C0268631,0
C4490580,C0268595,0
C4490580,C0027126,0
C4490580,C0268467,0
C4490580,C0349653,0
C0144576,C0023264,0
C0144576,C0751882,0
C0144576,C1849508,0
C0144576,C0043459,0
C0144576,C0024408,0
C0144576,C0268631,0
C0144576,C0268595,0
C0144576,C0027126,0
C0144576,C0268467,0
C0144576,C0349653,0
C0043822,C0023264,0
C0043822,C0751882,0
C0043822,C1849508,0
C0043822,C0043459,0
C0043822,C0024408,0
C0043822,C0268631,0
C0043822,C0268595,0
C0043822,C0027126,0
C0043822,C0268467,0
C0043822,C0349653,0
C0006882,C0023264,0
C0006882,C0751882,0
C0006882,C1849508,0
C0006882,C0043459,0
C0006882,C0024408,0
C0006882,C0268631,0
C0006882,C0268595,0
C0006882,C0027126,0
C0006882,C0268467,0
C0006882,C0349653,0
C0006400,C0023264,0
C0006400,C0751882,0
C0006400,C1849508,0
C0006400,C0043459,0
C0006400,C0024408,0
C0006400,C0268631,0
C0006400,C0268595,0
C0006400,C0027126,0
C0006400,C0268467,0
C0006400,C0349653,0
C4255637,C0023264,0
C4255637,C0751882,0
C4255637,C1849508,0
C4255637,C0043459,0
C4255637,C0024408,0
C4255637,C0268631,0
C4255637,C0268595,0
C4255637,C0027126,0
C4255637,C0268467,0
C4255637,C0349653,0
C0007738,C0023264,0
C0007738,C0751882,0
C0007738,C1849508,0
C0007738,C0043459,0
C0007738,C0024408,0
C0007738,C0268631,0
C0007738,C0268595,0
C0007738,C0027126,0
C0007738,C0268467,0
C0007738,C0349653,0
C0025152,C0023264,0
C0025152,C0751882,0
C0025152,C1849508,0
C0025152,C0043459,0
C0025152,C0024408,0
C0025152,C0268631,0
C0025152,C0268595,0
C0025152,C0027126,0
C0025152,C0268467,0
C0025152,C0349653,0
C3661457,C0023264,0
C3661457,C0751882,0
C3661457,C1849508,0
C3661457,C0043459,0
C3661457,C0024408,0
C3661457,C0268631,0
C3661457,C0268595,0
C3661457,C0027126,0
C3661457,C0268467,0
C3661457,C0349653,0
C1871526,C0023264,0
C1871526,C0751882,0
C1871526,C1849508,0
C1871526,C0043459,0
C1871526,C0024408,0
C1871526,C0268631,0
C1871526,C0268595,0
C1871526,C0027126,0
C1871526,C0268467,0
C1871526,C0349653,0
C0257685,C0023264,0
C0257685,C0751882,0
C0257685,C1849508,0
C0257685,C0043459,0
C0257685,C0024408,0
C0257685,C0268631,0
C0257685,C0268595,0
C0257685,C0027126,0
C0257685,C0268467,0
C0257685,C0349653,0
C0052427,C0023264,0
C0052427,C0751882,0
C0052427,C1849508,0
C0052427,C0043459,0
C0052427,C0024408,0
C0052427,C0268631,0
C0052427,C0268595,0
C0052427,C0027126,0
C0052427,C0268467,0
C0052427,C0349653,0
C3490329,C0023264,0
C3490329,C0751882,0
C3490329,C1849508,0
C3490329,C0043459,0
C3490329,C0024408,0
C3490329,C0268631,0
C3490329,C0268595,0
C3490329,C0027126,0
C3490329,C0268467,0
C3490329,C0349653,0
C0052429,C0023264,0
C0052429,C0751882,0
C0052429,C1849508,0
C0052429,C0043459,0
C0052429,C0024408,0
C0052429,C0268631,0
C0052429,C0268595,0
C0052429,C0027126,0
C0052429,C0268467,0
C0052429,C0349653,0
C0014035,C0023264,0
C0014035,C0751882,0
C0014035,C0043459,0
C0014035,C0024408,0
C0014035,C0268595,0
C0014035,C0027126,0
C0014035,C0349653,0
C0037134,C0023264,0
C0037134,C0751882,0
C0037134,C1849508,0
C0037134,C0043459,0
C0037134,C0024408,0
C0037134,C0268631,0
C0037134,C0268595,0
C0037134,C0027126,0
C0037134,C0268467,0
C0037134,C0349653,0
C0002027,C0023264,0
C0002027,C0751882,0
C0002027,C1849508,0
C0002027,C0043459,0
C0002027,C0024408,0
C0002027,C0268631,0
C0002027,C0268595,0
C0002027,C0027126,0
C0002027,C0268467,0
C0002027,C0349653,0
C4255649,C0023264,0
C4255649,C0751882,0
C4255649,C1849508,0
C4255649,C0043459,0
C4255649,C0024408,0
C4255649,C0268631,0
C4255649,C0268595,0
C4255649,C0027126,0
C4255649,C0268467,0
C4255649,C0349653,0
C0052430,C0023264,0
C0052430,C0751882,0
C0052430,C1849508,0
C0052430,C0043459,0
C0052430,C0024408,0
C0052430,C0268631,0
C0052430,C0268595,0
C0052430,C0027126,0
C0052430,C0268467,0
C0052430,C0349653,0
C4309207,C0023264,0
C4309207,C0751882,0
C4309207,C1849508,0
C4309207,C0043459,0
C4309207,C0024408,0
C4309207,C0268631,0
C4309207,C0268595,0
C4309207,C0027126,0
C4309207,C0268467,0
C4309207,C0349653,0
C0052432,C0023264,0
C0052432,C0751882,0
C0052432,C1849508,0
C0052432,C0043459,0
C0052432,C0024408,0
C0052432,C0268631,0
C0052432,C0268595,0
C0052432,C0027126,0
C0052432,C0268467,0
C0052432,C0349653,0
C0054616,C0023264,0
C0054616,C0751882,0
C0054616,C1849508,0
C0054616,C0043459,0
C0054616,C0024408,0
C0054616,C0268631,0
C0054616,C0268595,0
C0054616,C0027126,0
C0054616,C0268467,0
C0054616,C0349653,0
C0116190,C0023264,0
C0116190,C0751882,0
C0116190,C1849508,0
C0116190,C0043459,0
C0116190,C0024408,0
C0116190,C0268631,0
C0116190,C0268595,0
C0116190,C0027126,0
C0116190,C0268467,0
C0116190,C0349653,0
C0014485,C0023264,0
C0014485,C0751882,0
C0014485,C1849508,0
C0014485,C0043459,0
C0014485,C0024408,0
C0014485,C0268631,0
C0014485,C0268595,0
C0014485,C0027126,0
C0014485,C0268467,0
C0014485,C0349653,0
C0076891,C0023264,0
C0076891,C0751882,0
C0076891,C1849508,0
C0076891,C0043459,0
C0076891,C0024408,0
C0076891,C0268631,0
C0076891,C0268595,0
C0076891,C0027126,0
C0076891,C0268467,0
C0076891,C0349653,0
C0304612,C0023264,0
C0304612,C0751882,0
C0304612,C1849508,0
C0304612,C0043459,0
C0304612,C0024408,0
C0304612,C0268631,0
C0304612,C0268595,0
C0304612,C0027126,0
C0304612,C0268467,0
C0304612,C0349653,0
C0002059,C0023264,0
C0002059,C0751882,0
C0002059,C1849508,0
C0002059,C0043459,0
C0002059,C0024408,0
C0002059,C0268631,0
C0002059,C0268595,0
C0002059,C0027126,0
C0002059,C0268467,0
C0002059,C0349653,0
C0007716,C0023264,0
C0007716,C0751882,0
C0007716,C1849508,0
C0007716,C0043459,0
C0007716,C0024408,0
C0007716,C0268631,0
C0007716,C0268595,0
C0007716,C0027126,0
C0007716,C0268467,0
C0007716,C0349653,0
C0248719,C0023264,0
C0248719,C0751882,0
C0248719,C1849508,0
C0248719,C0043459,0
C0248719,C0024408,0
C0248719,C0268631,0
C0248719,C0268595,0
C0248719,C0027126,0
C0248719,C0268467,0
C0248719,C0349653,0
C2347779,C0023264,0
C2347779,C0751882,0
C2347779,C1849508,0
C2347779,C0043459,0
C2347779,C0024408,0
C2347779,C0268631,0
C2347779,C0268595,0
C2347779,C0027126,0
C2347779,C0268467,0
C2347779,C0349653,0
